Highest Layer,Transport Layer,Source IP,Dest IP,Source Port,Dest Port,Packet Length,SYN,ACK,FIN,RST,Packets/Time,Time Between Packets,target
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,788,0,0,0,0,201.139,0.003,Normal
DATA,UDP,192.168.1.3,142.250.193.110,61888,443,71,0,0,0,0,176.392,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,155.078,0.431,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52485,80,60,1,0,0,0,33.742,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1080,0,0,0,0,113.688,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53235,80,60,1,0,0,0,54.444,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54427,80,60,1,0,0,0,81.786,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55436,80,60,1,0,0,0,100.852,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53551,80,60,1,0,0,0,62.275,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1000,0,0,0,0,212.414,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51911,80,60,1,0,0,0,15.475,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55993,80,60,1,0,0,0,110.159,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56083,80,60,1,0,0,0,111.586,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,873,0,0,0,0,201.873,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51899,80,60,1,0,0,0,15.072,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,374,0,0,0,0,193.882,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54955,80,60,1,0,0,0,92.146,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,203.448,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,793,0,0,0,0,194.388,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56102,80,60,1,0,0,0,111.882,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52749,80,60,1,0,0,0,41.442,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53478,80,60,1,0,0,0,60.509,0.003,Attack
DATA,UDP,142.250.193.170,192.168.1.3,443,60996,67,0,0,0,0,210.72,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52248,80,60,1,0,0,0,26.439,0.003,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,141.594,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,901,0,0,0,0,182.641,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56053,80,60,1,0,0,0,111.108,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,718,0,0,0,0,192.245,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52598,80,60,1,0,0,0,37.131,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54663,80,60,1,0,0,0,86.541,0.004,Attack
TCP,TCP,192.168.1.9,192.168.1.3,8009,47622,164,0,1,0,0,210.555,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53943,80,60,1,0,0,0,71.36,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55701,80,60,1,0,0,0,105.46,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,198,0,0,0,0,193.734,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54186,80,60,1,0,0,0,76.704,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,712,0,0,0,0,200.146,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52057,80,60,1,0,0,0,20.339,0.005,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,171.961,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,788,0,0,0,0,177.232,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,776,0,0,0,0,138.496,0.002,Normal
DATA,UDP,142.250.193.170,192.168.1.3,443,60996,127,0,0,0,0,211.171,0.003,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,118,0,0,0,0,176.891,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54795,80,60,1,0,0,0,89.139,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53068,80,60,1,0,0,0,50.039,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1228,0,0,0,0,163.827,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,680,0,0,0,0,159.844,0.003,Normal
QUIC,UDP,192.168.1.3,8.8.8.8,53329,443,74,0,0,0,0,201.942,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,194.914,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54736,80,60,1,0,0,0,87.99,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52407,80,60,1,0,0,0,31.303,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52676,80,60,1,0,0,0,39.381,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,779,0,0,0,0,180.897,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1027,0,0,0,0,209.692,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54802,80,60,1,0,0,0,89.263,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,717,0,0,0,0,177.655,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,78,0,0,0,0,188.82,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,165.913,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,447,0,0,0,0,170.23,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,542,0,0,0,0,188.843,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55106,80,60,1,0,0,0,95.05,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1211,0,0,0,0,213.058,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,1168,0,0,0,0,201.825,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,878,0,0,0,0,95.839,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53911,80,60,1,0,0,0,70.62,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,665,0,0,0,0,205.42,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55613,80,60,1,0,0,0,103.915,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53179,80,60,1,0,0,0,52.988,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52621,80,60,1,0,0,0,37.801,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1232,0,0,0,0,130.365,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55918,80,60,1,0,0,0,108.987,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54642,80,60,1,0,0,0,86.114,0.003,Attack
QUIC,UDP,192.168.1.3,8.8.8.8,55296,443,73,0,0,0,0,180.299,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53297,80,60,1,0,0,0,56.009,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55474,80,60,1,0,0,0,101.532,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55877,80,60,1,0,0,0,108.355,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,770,0,0,0,0,150.309,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55230,80,60,1,0,0,0,97.254,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55357,80,60,1,0,0,0,99.484,0.003,Attack
DATA,UDP,192.168.1.3,142.250.193.170,60996,443,71,0,0,0,0,209.921,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55075,80,60,1,0,0,0,94.496,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54618,80,60,1,0,0,0,85.624,0.004,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,186.652,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,457,0,0,0,0,192.596,0.003,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,189.918,0.001,Normal
QUIC,UDP,8.8.8.8,192.168.1.3,443,55296,572,0,0,0,0,180.732,0.002,Normal
DATA,UDP,192.168.1.3,142.250.193.170,60996,443,71,0,0,0,0,191.284,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,865,0,0,0,0,179.388,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,397,0,0,0,0,175.037,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54727,80,60,1,0,0,0,87.804,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52145,80,60,1,0,0,0,23.203,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,256,0,0,0,0,190.844,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52469,80,60,1,0,0,0,33.256,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52212,80,60,1,0,0,0,25.311,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51826,80,60,1,0,0,0,12.623,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52618,80,60,1,0,0,0,37.702,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,204.803,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56352,80,60,1,0,0,0,115.678,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51549,80,60,1,0,0,0,2.802,0.001,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,178.023,0.001,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,191.099,0.436,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,386,0,0,0,0,143.375,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52380,80,60,1,0,0,0,30.469,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54272,80,60,1,0,0,0,78.518,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55509,80,60,1,0,0,0,102.111,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52806,80,60,1,0,0,0,43.009,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51873,80,60,1,0,0,0,14.197,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54352,80,60,1,0,0,0,80.196,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55113,80,60,1,0,0,0,95.173,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1243,0,0,0,0,205.591,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53328,80,60,1,0,0,0,56.787,0.003,Attack
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,78,0,0,0,0,194.288,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53945,80,60,1,0,0,0,71.39,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55299,80,60,1,0,0,0,98.485,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55201,80,60,1,0,0,0,96.77,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55002,80,60,1,0,0,0,93.062,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1139,0,0,0,0,194.363,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,119.218,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52641,80,60,1,0,0,0,38.379,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,352,0,0,0,0,197.589,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54196,80,60,1,0,0,0,76.898,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53633,80,60,1,0,0,0,64.223,0.003,Attack
QUIC,UDP,192.168.1.3,142.250.183.234,49215,443,74,0,0,0,0,209.831,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53927,80,60,1,0,0,0,70.998,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54339,80,60,1,0,0,0,79.914,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1192,0,0,0,0,193.313,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54602,80,60,1,0,0,0,85.291,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53035,80,60,1,0,0,0,49.195,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,280,0,0,0,0,181.225,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53963,80,60,1,0,0,0,71.788,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,642,0,0,0,0,192.699,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53818,80,60,1,0,0,0,68.535,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52423,80,60,1,0,0,0,31.771,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53355,80,60,1,0,0,0,57.444,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52585,80,60,1,0,0,0,36.763,0.004,Attack
DATA,UDP,142.250.182.78,192.168.1.3,443,59974,71,0,0,0,0,188.273,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1047,0,0,0,0,152.231,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56437,80,60,1,0,0,0,116.933,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53541,80,60,1,0,0,0,62.034,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51839,80,60,1,0,0,0,13.065,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53685,80,60,1,0,0,0,65.445,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52004,80,60,1,0,0,0,18.64,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,884,0,0,0,0,165.816,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53004,80,60,1,0,0,0,48.365,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53686,80,60,1,0,0,0,65.48,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,702,0,0,0,0,178.019,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55709,80,60,1,0,0,0,105.583,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,711,0,0,0,0,146.717,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52124,80,60,1,0,0,0,22.488,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1035,0,0,0,0,188.453,0.002,Normal
QUIC,UDP,192.168.1.3,8.8.8.8,53329,443,252,0,0,0,0,209.717,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,743,0,0,0,0,192.53,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54179,80,60,1,0,0,0,76.556,0.004,Attack
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,71,0,0,0,0,192.346,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55588,80,60,1,0,0,0,103.508,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54457,80,60,1,0,0,0,82.379,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53616,80,60,1,0,0,0,63.822,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53919,80,60,1,0,0,0,70.804,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53525,80,60,1,0,0,0,61.634,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53351,80,60,1,0,0,0,57.357,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55276,80,60,1,0,0,0,98.065,0.004,Attack
QUIC,UDP,192.168.1.3,142.250.196.46,62206,443,73,0,0,0,0,187.454,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,632,0,0,0,0,190.274,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56259,80,60,1,0,0,0,114.335,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,871,0,0,0,0,157.829,0.002,Normal
DATA,UDP,142.250.205.234,192.168.1.3,443,65179,67,0,0,0,0,202.943,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,886,0,0,0,0,195.124,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53769,80,60,1,0,0,0,67.435,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53024,80,60,1,0,0,0,48.896,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,180.711,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,729,0,0,0,0,159.918,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52738,80,60,1,0,0,0,41.135,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51965,80,60,1,0,0,0,17.309,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56010,80,60,1,0,0,0,110.439,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,683,0,0,0,0,198.046,0.003,Normal
DATA,UDP,192.168.1.3,142.250.193.170,60996,443,571,0,0,0,0,210.479,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,202.463,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52934,80,60,1,0,0,0,46.509,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,445,0,0,0,0,202.467,0.002,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,944,0,0,0,0,204.269,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,344,0,0,0,0,192.795,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53530,80,60,1,0,0,0,61.754,0.003,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,200.693,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1003,0,0,0,0,212.223,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55087,80,60,1,0,0,0,94.707,0.005,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,106,0,0,0,0,192.659,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55202,80,60,1,0,0,0,96.785,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,423,0,0,0,0,166.755,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,697,0,0,0,0,168.012,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53434,80,60,1,0,0,0,59.435,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,54088,80,60,1,0,0,0,74.567,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,875,0,0,0,0,198.499,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,709,0,0,0,0,212.741,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,367,0,0,0,0,173.364,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52149,80,60,1,0,0,0,23.313,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55409,80,60,1,0,0,0,100.357,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,853,0,0,0,0,207.545,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,703,0,0,0,0,141.687,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,190.074,0.001,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,178.318,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,388,0,0,0,0,168.633,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,192.219,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,825,0,0,0,0,194.867,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,681,0,0,0,0,198.745,0.003,Normal
DATA,UDP,142.250.82.4,192.168.1.3,3478,49784,655,0,0,0,0,209.613,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1087,0,0,0,0,39.255,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,880,0,0,0,0,210.898,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54433,80,60,1,0,0,0,81.895,0.005,Attack
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,71,0,0,0,0,191.89,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54874,80,60,1,0,0,0,90.669,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55374,80,60,1,0,0,0,99.777,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52029,80,60,1,0,0,0,19.437,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51743,80,60,1,0,0,0,9.758,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1154,0,0,0,0,200.497,0.004,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,498,0,0,0,0,167.336,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56334,80,60,1,0,0,0,115.434,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,210.25,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54814,80,60,1,0,0,0,89.506,0.004,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,142,0,0,0,0,161.537,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,52266,80,60,1,0,0,0,27.014,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53114,80,60,1,0,0,0,51.242,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,56263,80,60,1,0,0,0,114.389,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53247,80,60,1,0,0,0,54.745,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,820,0,0,0,0,193.138,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,935,0,0,0,0,177.562,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54786,80,60,1,0,0,0,88.974,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52664,80,60,1,0,0,0,39.029,0.003,Attack
TCP,TCP,192.168.1.3,192.168.1.9,47622,8009,164,0,1,0,0,210.502,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55224,80,60,1,0,0,0,97.145,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51775,80,60,1,0,0,0,10.877,0.002,Attack
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,200.18,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53707,80,60,1,0,0,0,65.967,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53650,80,60,1,0,0,0,64.606,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55161,80,60,1,0,0,0,96.028,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,779,0,0,0,0,180.856,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54047,80,60,1,0,0,0,73.642,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,51858,80,60,1,0,0,0,13.71,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55491,80,60,1,0,0,0,101.827,0.005,Attack
TCP,TCP,192.168.1.4,192.168.1.3,53664,80,60,1,0,0,0,64.951,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55242,80,60,1,0,0,0,97.485,0.005,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,895,0,0,0,0,206.84,0.002,Normal
DATA,UDP,192.168.1.3,142.250.205.234,65179,443,71,0,0,0,0,206.678,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1091,0,0,0,0,194.197,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,56357,80,60,1,0,0,0,115.747,0.003,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55202,80,60,1,0,0,0,96.778,0.004,Attack
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,167.313,0.001,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54806,80,60,1,0,0,0,89.345,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,1232,0,0,0,0,187.91,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,86,0,0,0,0,211.924,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,54902,80,60,1,0,0,0,91.17,0.004,Attack
QUIC,UDP,8.8.8.8,192.168.1.3,443,55296,571,0,0,0,0,183.331,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53569,80,60,1,0,0,0,62.715,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,792,0,0,0,0,209.634,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,910,0,0,0,0,139.257,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,872,0,0,0,0,193.696,0.003,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,727,0,0,0,0,207.958,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,114,0,0,0,0,115.488,0.002,Normal
RTCP,UDP,142.250.82.4,192.168.1.3,3478,49784,110,0,0,0,0,189.193,0.002,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,803,0,0,0,0,196.563,0.002,Normal
RTCP,UDP,192.168.1.3,142.250.82.4,49784,3478,106,0,0,0,0,180.508,0.001,Normal
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,307,0,0,0,0,200.285,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53370,80,60,1,0,0,0,57.834,0.002,Attack
TCP,TCP,192.168.1.4,192.168.1.3,52728,80,60,1,0,0,0,40.831,0.002,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,377,0,0,0,0,201.85,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,55958,80,60,1,0,0,0,109.596,0.003,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,381,0,0,0,0,199.972,0.003,Normal
TCP,TCP,192.168.1.4,192.168.1.3,51533,80,60,1,0,0,0,2.238,0.004,Attack
DATA,UDP,192.168.1.3,142.250.82.4,49784,3478,392,0,0,0,0,210.368,0.002,Normal
TCP,TCP,192.168.1.4,192.168.1.3,53508,80,60,1,0,0,0,61.233,0.004,Attack
TCP,TCP,192.168.1.4,192.168.1.3,55496,80,60,1,0,0,0,101.903,0.003,Attack
